per_sies;cod_ies;total_jce_mujeres;total_jce_hombres;total_jce_gral;prom_edad_jce_mujeres;prom_edad_jce_hombres;prom_edad_jce_inst;num_jce_1_inst;num_jce_2_inst;num_jce_3_mas_inst;num_jce_nform_doctor;num_jce_nform_magister;num_jce_nform_esp_med_odo;num_jce_nform_tit_prof;num_jce_nform_licen;num_jce_nform_tns;num_jce_nform_tnm;num_jce_nform_ens_media;num_jce_nform_stit_sgra;num_jce_nform_sin_info;num_jce_reg_ar_pa;num_jce_reg_tarap;num_jce_reg_antof;num_jce_reg_ataca;num_jce_reg_coqui;num_jce_reg_valpo;num_jce_reg_metro;num_jce_reg_ohigg;num_jce_reg_maule;num_jce_reg_nuble;num_jce_reg_biobi;num_jce_reg_arau;num_jce_reg_losri;num_jce_reg_losla;num_jce_reg_aysen;num_jce_reg_magal;num_jce_reg_sin_inf;num_jce_nac_chile;num_jce_nac_extra;num_jce_hrs_menos_11;num_jce_hrs_ent_11_22;num_jce_hrs_ent_23_38;num_jce_hrs_mas_38
PAC_2022;144;24.8181818181818;61.9318181818182;86.75;41.2087912087912;46.514495412844;44.9965941839141;5.90909090909091;12.9318181818182;4.13636363636364;1.38636363636364;9.47727272727273;;45.4090909090909;20.2272727272727;4.04545454545455;;5.75;;0.454545454545455;;;;;;16.1136363636364;70.6363636363636;;;;;;;;;;;85.7954545454545;0.954545454545455;27.6136363636364;30.9090909090909;9.81818181818182;18.4090909090909
PAC_2022;152;281.181818181818;190.340909090909;471.522727272727;37.6367604267701;39.9297910447761;38.5623945630696;132.545454545455;92.2954545454545;39.4772727272727;1.47727272727273;39.1818181818182;1.27272727272727;324.227272727273;29.3409090909091;43.7954545454545;4.09090909090909;28.1363636363636;;;;;1.02272727272727;37.4545454545455;;;408.522727272727;;21.4545454545455;;1.02272727272727;;;1.02272727272727;;1.02272727272727;;454.363636363636;17.1590909090909;23.3636363636364;79.0909090909091;55.6363636363636;313.431818181818
PAC_2022;155;59.2815909090909;54.3375;113.619090909091;43.2327604384314;45.0903277077191;44.1211284115185;13.5654545454545;20.6018181818182;16.5102272727273;1.65636363636364;18.1465909090909;;61.4536363636364;13.9218181818182;18.4406818181818;;;;;;;;;;;113.619090909091;;;;;;;;;;;110.869318181818;2.74977272727273;11.5559090909091;20.4140909090909;24.6097727272727;57.0393181818182
PAC_2022;162;4.70454545454545;19.1818181818182;23.8863636363636;44.7487922705314;43.0367298578199;43.3739295908658;0.295454545454545;2.11363636363636;2.29545454545455;1.02272727272727;7.02272727272727;;12.9545454545455;0.181818181818182;2.63636363636364;;0.0681818181818182;;;;;;;;;23.8863636363636;;;;;;;;;;;22.4090909090909;1.47727272727273;3.72727272727273;10.4318181818182;2.56818181818182;7.15909090909091
PAC_2022;165;35.25;58.7272727272727;93.9772727272727;43.2585428755641;46.9133126934984;45.5424425634824;7.20454545454545;10.4545454545455;14.5;2.34090909090909;27.5227272727273;;62.0454545454545;0.454545454545455;0.727272727272727;;0.886363636363636;;;;;;;;16.5681818181818;;15.8863636363636;15.4318181818182;;2.20454545454545;14.4090909090909;15.3181818181818;9.75;4.40909090909091;;;91.5454545454545;2.43181818181818;26.4545454545455;30.9772727272727;10.2045454545455;26.3409090909091
PAC_2022;170;0.0909090909090909;1.04545454545455;1.13636363636364;66;58.3913043478261;59;;;;;0.113636363636364;;0.386363636363636;0.454545454545455;0.181818181818182;;;;;0.227272727272727;;;;;;0.909090909090909;;;;;;;;;;;0.954545454545455;0.181818181818182;1.13636363636364;;;
PAC_2022;171;6.54886363636364;17.9875;24.5363636363636;46.1893111226792;49.1916103354602;48.3902834383105;0.827272727272727;2.27840909090909;2.3125;0.5;10.2511363636364;;12.1659090909091;1.11931818181818;0.5;;;;;;;;;;;24.5363636363636;;;;;;;;;;;23.8829545454545;0.653409090909091;6.20795454545455;15.1375;3.19090909090909;
PAC_2022;176;89.1318181818182;53.3931818181818;142.525;44.8877811209139;40.460222193845;43.2291145094162;20.625;32.0227272727273;13.4840909090909;0.795454545454545;17.45;;114.443181818182;4.25454545454545;3.53636363636364;1.02272727272727;;;1.02272727272727;;;;;17.2068181818182;;13.9113636363636;;6.875;34.1431818181818;67.0113636363636;;;3.37727272727273;;;;139.225;3.3;7.04772727272727;17.2159090909091;34.0022727272727;84.2590909090909
PAC_2022;193;2.96954545454545;15.4622727272727;18.4318181818182;41.9797948874943;50.313196343005;48.9706041923551;;2.37863636363636;0.5;1.02272727272727;3.58363636363636;;13.3559090909091;;;0.469545454545455;;;;;;;;;;18.4318181818182;;;;;;;;;;;18.4318181818182;;4.78772727272727;6.485;;7.15909090909091
PAC_2022;214;25.7727272727273;27.4318181818182;53.2045454545455;39.5132275132275;38.6056338028168;39.0452797949594;9.40909090909091;9.81818181818182;3.13636363636364;0.272727272727273;4.97727272727273;;33.3636363636364;3.54545454545455;10.2272727272727;0.818181818181818;;;;;;;;;9;44.2045454545455;;;;;;;;;;;51.2954545454545;1.90909090909091;0.136363636363636;47.3181818181818;3.70454545454545;2.04545454545455
PAC_2022;218;102.772727272727;65.5284090909091;168.301136363636;43.2454666076957;41.7708315269228;42.6713142702812;21.4431818181818;43.1363636363636;19.8295454545455;1.61363636363636;29.9318181818182;1.60227272727273;108.295454545455;3.375;15.25;;;;8.23295454545455;;;;;;;168.301136363636;;;;;;;;;;;167.028409090909;1.27272727272727;21.7727272727273;42.9886363636364;51.3806818181818;52.1590909090909
PAC_2022;229;0.619318181818182;;0.619318181818182;66.6605504587156;;66.6605504587156;;;0.227272727272727;;;;0.619318181818182;;;;;;;;;;;;;0.619318181818182;;;;;;;;;;;0.619318181818182;;0.227272727272727;0.392045454545455;;
PAC_2022;236;1.54545454545455;0.477272727272727;2.02272727272727;63.1029411764706;48.2857142857143;59.6067415730337;0.0681818181818182;;;;;1.27272727272727;0.545454545454545;;0.204545454545455;;;;;;;;;;;2.02272727272727;;;;;;;;;;;2.02272727272727;;0.477272727272727;0.272727272727273;;1.27272727272727
PAC_2022;241;1.72727272727273;1.27272727272727;3;53.2894736842105;54.75;53.9090909090909;0.0909090909090909;;1.29545454545455;;0.386363636363636;;2.54545454545455;;0.0681818181818182;;;;;;;;;;;3;;;;;;;;;;;1.40909090909091;1.59090909090909;1.36363636363636;;0.75;0.886363636363636
PAC_2022;257;10.4090909090909;13.2045454545455;23.6136363636364;44.0698689956332;46.0017211703959;45.1501443695862;1.5;4.54545454545455;1.63636363636364;;3.47727272727273;;10.0681818181818;3.06818181818182;5.81818181818182;;1.18181818181818;;;;;;;23.6136363636364;;;;;;;;;;;;;22.3863636363636;1.22727272727273;4.06818181818182;7.09090909090909;3.27272727272727;9.18181818181818
PAC_2022;260;483.482272727272;298.455909090909;781.938181818179;42.319693022495;42.7897115913269;42.4990931624453;150.194545454545;151.178409090909;110.182045454545;2.61363636363636;114.055681818182;2.53318181818182;450.879545454546;128.535227272727;82.5906818181818;0.151136363636364;0.518409090909091;;0.0606818181818182;17.7381818181818;32.6515909090909;32.8302272727273;19.9640909090909;60.085;42.0454545454545;183.458409090909;45.2175;65.1852272727273;33.8168181818182;76.7565909090909;56.0002272727273;25.3284090909091;67.9331818181819;;22.9272727272727;;773.385227272725;8.55295454545455;185.548636363636;172.710227272727;181.417045454545;242.262272727273
PAC_2022;273;0.727272727272727;0.545454545454545;1.27272727272727;40.125;48;43.5;0.272727272727273;0.363636363636364;;0.0909090909090909;0.181818181818182;;1;;;;;;;;;;;;;;;1.27272727272727;;;;;;;;;1.27272727272727;;1.27272727272727;;;
PAC_2022;280;33.8863636363636;22.7272727272727;56.6136363636364;41.060697518444;43.953;42.2217984745082;8.52272727272727;14.4431818181818;7.14772727272727;0.454545454545455;11.1818181818182;;41.7272727272727;1.93181818181818;1.31818181818182;;;;;;;;;;14.2954545454545;;6.68181818181818;3.88636363636364;;5.09090909090909;5.29545454545455;8.25;2.65909090909091;10.4545454545455;;;55.9772727272727;0.636363636363636;22.7272727272727;14.4772727272727;7.25;12.1590909090909
PAC_2022;305;0.136363636363636;;0.136363636363636;34;;34;0.136363636363636;;;;;;0.136363636363636;;;;;;;;;0.136363636363636;;;;;;;;;;;;;;;0.136363636363636;;0.136363636363636;;;
PAC_2022;312;25.9545454545455;19.5227272727273;45.4772727272727;39.338003502627;39.9755529685681;39.6116941529236;7.20454545454545;13.4090909090909;4.15909090909091;0.886363636363636;16.1136363636364;;21.1136363636364;6.90909090909091;;0.454545454545455;;;;;;;;;;45.4772727272727;;;;;;;;;;;39.4545454545455;6.02272727272727;7;18.9090909090909;9.18181818181818;10.3863636363636
PAC_2022;319;0.931818181818182;0.295454545454545;1.22727272727273;42.2682926829268;45.3846153846154;43.0185185185185;0.363636363636364;0.295454545454545;;;0.136363636363636;;1.09090909090909;;;;;;;;;;;;1.22727272727273;;;;;;;;;;;;1.22727272727273;;1.22727272727273;;;
PAC_2022;328;13.7727272727273;8.38636363636364;22.1590909090909;37.4455445544554;39.4607046070461;38.2082051282051;7.59090909090909;3.54545454545455;1.36363636363636;;1.11363636363636;;19.7727272727273;;1.27272727272727;;;;;;;;;;;2.77272727272727;;;;;12.2727272727273;7.11363636363636;;;;;22.1590909090909;;0.204545454545455;1.61363636363636;6.97727272727273;13.3636363636364
PAC_2022;331;9.0625;5.96022727272727;15.0227272727273;37.6865203761755;43.9265967588179;40.1622541603631;3.52272727272727;3.86931818181818;1.09090909090909;;4;;8.91477272727273;;1.52840909090909;;0.579545454545455;;;;;;;;;;;;;;;;15.0227272727273;;;;15.0227272727273;;1.72159090909091;2.14772727272727;2.85795454545455;8.29545454545455
PAC_2022;367;82.5954545454545;78.6295454545455;161.225;38.2704033900171;39.7049455155071;38.9700305896615;33.1068181818182;30.4272727272727;12.2386363636364;;18.9886363636364;0.659090909090909;123.218181818182;9.32954545454546;3.35;0.804545454545455;4.82954545454545;;0.0454545454545455;;;;;;;;;161.225;;;;;;;;;159.05;2.175;27.4931818181818;40.3863636363636;45.0431818181818;48.3022727272727
PAC_2022;374;1.47727272727273;0.340909090909091;1.81818181818182;47.1538461538462;57;49;;0.454545454545455;1.02272727272727;;;;0.795454545454545;;1.02272727272727;;;;;;;;;;;1.81818181818182;;;;;;;;;;;1.81818181818182;;;0.795454545454545;;1.02272727272727
PAC_2022;382;1.83045454545455;3.30727272727273;5.13772727272727;49.9407747703005;50.4610362836723;50.2756790232682;0.170454545454545;0.153409090909091;0.819090909090909;0.179090909090909;1.27613636363636;;1.05704545454545;0.5625;0.915;;1.14795454545455;;;;;;;;;5.13772727272727;;;;;;;;;;;5.01840909090909;0.119318181818182;2.38181818181818;0.872272727272727;1.88363636363636;
PAC_2022;398;0.545454545454545;0.590909090909091;1.13636363636364;38.5;41.7692307692308;40.2;0.272727272727273;;0.272727272727273;;0.0454545454545455;;1.09090909090909;;;;;;;;;;;;1.13636363636364;;;;;;;;;;;;1.13636363636364;;0.0454545454545455;1.09090909090909;;
PAC_2022;426;6.08863636363636;21.025;27.1136363636364;48.364688316536;49.2811587936439;49.0753562447611;0.788636363636364;1.40681818181818;2.45;0.642045454545455;12.8272727272727;;11.4522727272727;1.56704545454545;0.625;;;;;;;;;;;27.1136363636364;;;;;;;;;;;26.1306818181818;0.982954545454545;6.15681818181818;9.80795454545455;10.2352272727273;0.913636363636364
PAC_2022;427;8.26704545454546;5.10795454545455;13.375;41.9910652920962;45.2725250278087;43.2442650807137;3.41477272727273;1.59090909090909;2.25568181818182;;1.34659090909091;;8.82954545454546;1.04545454545455;2.15340909090909;;;;;;;;;;8.51136363636364;4.86363636363636;;;;;;;;;;;12.4659090909091;0.909090909090909;6;2.82954545454545;;4.54545454545455
PAC_2022;430;451.314545454549;733.761590909097;1185.07613636364;43.9646598018712;45.2956592601447;44.7887724896846;99.8447727272728;149.815;120.540681818182;6.84522727272727;372.998409090913;;546.60272727273;29.7343181818182;173.167045454545;5.26;8.66727272727273;;41.8011363636364;33.2047727272727;36.5593181818182;64.825;27.7131818181818;59.9827272727273;58.6913636363636;380.875227272731;56.8754545454545;79.4079545454546;58.5340909090909;116.514318181818;52.0427272727272;37.2643181818182;70.7163636363636;18.3870454545455;33.4822727272727;;1157.67272727273;27.4034090909091;219.3175;753.438636363647;173.027045454546;39.2929545454545
PAC_2022;435;13.4340909090909;4.08863636363636;17.5227272727273;40.4315682625613;42.66870483602;40.9535667963684;3.43181818181818;6.43636363636364;1.27954545454545;;1.475;;10.4477272727273;2.78181818181818;2.81818181818182;;;;;;;;;;;17.5227272727273;;;;;;;;;;;15.6977272727273;1.825;3.61363636363636;0.272727272727273;3.40909090909091;10.2272727272727
