per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;coho_mat;tasa_ret_1er_anio;tasa_ret_2do_anio;tasa_ret_1er_anio2;tasa_ret_2do_anio3
7;0.3697916666666667;4;3;1;1.0;0.7468322981366462;0.6504743833237008;0,746832298;0,650474383
7;0.3958333333333333;0;3;5;1.0;0.6396724294813467;0.5455194002363868;0,639672429;0,5455194
7;0.40625;2;3;9;1.0;0.6492220650636493;0.2996022155586253;0,649222065;0,299602216
7;0.4114583333333333;2;3;6;1.0;0.7505168849069606;0.8820985789552562;0,750516885;0,882098579
7;0.4166666666666667;9;3;7;1.0;0.604696673189824;0.7993655913167323;0,604696673;0,799365591
7;0.421875;8;3;10;1.0;0.5350488021295474;0.9277860017155248;0,535048802;0,927786002
7;0.4635416666666667;9;3;16;1.0;0.5714285714285714;0.782036935176091;0,571428571;0,782036935
7;0.5416666666666666;9;3;23;1.0;0.6362297496318114;0.7275901189362557;0,63622975;0,727590119
7;0.5468749999999999;9;3;24;1.0;0.6329903862371395;0.855524773870366;0,632990386;0,855524774
7;0.5572916666666666;9;3;26;1.0;0.4985422740524781;0.6271399680413818;0,498542274;0,627139968
7;0.5677083333333333;9;3;28;1.0;0.5876772168999724;0.37412244125047955;0,587677217;0,374122441
7;0.5729166666666666;0;3;29;1.0;0.9878315891944511;0.9938370242651473;0,987831589;0,993837024
7;0.5989583333333333;9;3;11;1.0;0.5986293762183661;0.37412244125047955;0,598629376;0,374122441
7;0.6041666666666666;8;3;32;1.0;0.732899022801303;0.8667131029590944;0,732899023;0,866713103
7;0.6197916666666666;6;3;37;1.0;0.6073756751722854;0.07846812392635094;0,607375675;0,078468124
7;0.6406249999999999;1;3;45;1.0;0.6230492196878752;0.37412244125047955;0,62304922;0,374122441
7;0.6458333333333333;6;3;47;1.0;0.49656712714037554;0.37412244125047955;0,496567127;0,374122441
7;0.6510416666666666;6;3;46;1.0;0.5081994928148776;0.37412244125047955;0,508199493;0,374122441
7;0.6562499999999999;8;3;48;1.0;0.7038825933494333;0.37412244125047955;0,703882593;0,374122441
7;0.6614583333333333;0;3;55;1.0;0.44741788682231887;0.37412244125047955;0,447417887;0,374122441
7;0.6874999999999999;0;3;53;1.0;0.47368421052631593;0.37412244125047955;0,473684211;0,374122441
7;0.6927083333333333;4;3;54;1.0;0.4371108343711083;0.37412244125047955;0,437110834;0,374122441
7;0.6979166666666666;9;3;59;1.0;0.2795031055900623;0.37412244125047955;0,279503106;0,374122441
7;0.7187499999999999;0;3;63;1.0;0.6188997338065663;0.37412244125047955;0,618899734;0,374122441
7;0.7291666666666666;2;3;65;1.0;0.524218270999387;0.37412244125047955;0,524218271;0,374122441
7;0.7395833333333333;9;3;66;1.0;0.2842214056040424;0.37412244125047955;0,284221406;0,374122441
7;0.7499999999999999;0;3;69;1.0;0.53015873015873;0.37412244125047955;0,53015873;0,374122441
7;0.7604166666666666;2;3;71;1.0;0.6127508854781583;0.37412244125047955;0,612750885;0,374122441
7;0.7708333333333333;2;3;72;1.0;0.4867145983119725;0.37412244125047955;0,486714598;0,374122441
7;0.7760416666666666;9;3;73;1.0;0.4624381728251383;0.37412244125047955;0,462438173;0,374122441
7;0.7812499999999999;9;3;74;1.0;0.552682611506141;0.37412244125047955;0,552682612;0,374122441
7;0.7916666666666666;8;3;76;1.0;0.5548363389677202;0.37412244125047955;0,554836339;0,374122441
7;0.7968749999999999;8;3;77;1.0;0.7342512908777972;0.37412244125047955;0,734251291;0,374122441
7;0.8072916666666666;0;3;79;1.0;0.582077922077922;0.37412244125047955;0,582077922;0,374122441
7;0.8124999999999999;3;3;80;1.0;0.7714285714285716;0.37412244125047955;0,771428571;0,374122441
7;0.8229166666666666;9;3;83;1.0;0.2938365981844242;0.37412244125047955;0,293836598;0,374122441
7;0.8281249999999999;8;3;84;1.0;0.8756525866160418;0.37412244125047955;0,875652587;0,374122441
7;0.8333333333333333;0;3;85;1.0;0.40403032721468457;0.37412244125047955;0,404030327;0,374122441
7;0.8385416666666666;9;3;86;1.0;0.4481632653061225;0.37412244125047955;0,448163265;0,374122441
7;0.8437499999999999;8;3;87;1.0;0.5325936199722607;0.37412244125047955;0,53259362;0,374122441
7;0.8489583333333333;9;3;88;1.0;0.5801959773078906;0.37412244125047955;0,580195977;0,374122441
7;0.8645833333333333;9;3;91;1.0;0.4237366179348452;0.37412244125047955;0,423736618;0,374122441
7;0.8749999999999999;2;3;94;1.0;0.544952227466329;0.37412244125047955;0,544952227;0,374122441
7;0.8802083333333333;8;3;95;1.0;0.7681940700808625;0.37412244125047955;0,76819407;0,374122441
7;0.8854166666666666;9;3;96;1.0;0.38380669775328524;0.37412244125047955;0,383806698;0,374122441
7;0.9218749999999999;8;3;101;1.0;0.8;0.37412244125047955;0,8;0,374122441
7;0.9270833333333333;4;3;103;1.0;0.332263242375602;0.37412244125047955;0,332263242;0,374122441
7;0.9374999999999999;4;3;104;1.0;0.48204958129508335;0.37412244125047955;0,482049581;0,374122441
7;0.9427083333333333;9;3;105;1.0;0.6511444356748224;0.37412244125047955;0,651144436;0,374122441
7;0.9479166666666666;9;3;106;1.0;0.453344343517754;0.37412244125047955;0,453344344;0,374122441
7;0.9583333333333333;9;3;108;1.0;0.5323660714285714;0.37412244125047955;0,532366071;0,374122441
